"Date","AAPL","MSFT","GOOGL","AMZN","TSLA","NVDA","BRK.B","UNH","JNJ","V","PG","JPM","XOM","BAC","PFE","HD","MA","KO","DIS","NFLX"
"2016-12-01",-1.85247882919692e-05,0.000428421139357026,0.000150182932271693,0.000722576521866827,-0.000514342336640478,0.00435518556343361,0.000130697318259876,0.00119181299928386,0.000380267371408312,-0.000167329584190556,0.000389901524338014,-3.91494076946025e-05,-9.00321511637505e-05,-0.000393702706690619,-0.000110157995204,-9.69594638467199e-05,7.0227500689363e-05,-0.000122101498323842,-0.000756429522758992,0.000211677196243984
"2017-01-03",0.000438408296184716,0.000460760297911397,0.000324991244649511,0.000829836965448646,9.34480343548982e-05,0.00467120411422101,9.62676702348325e-05,0.0011038105137223,0.000542424337070793,8.87662855254905e-06,0.00030517846816053,-0.000128271123491192,1.31662753454757e-05,-0.000601598837071445,6.69704216372629e-05,-7.11492435163227e-05,0.000122964064399172,1.24033900898288e-05,-0.000321312519191074,0.00102329118338674
"2017-02-02",0.000886340351401207,0.000287989266505124,-4.01665075688016e-05,0.00149890663878969,0.00114106188142553,0.00525202640299703,4.25317623339058e-05,0.000907565804981567,0.000286984685666984,-0.00021202218880329,0.000214615843448694,-4.12545985698437e-05,-0.000394918785452999,0.000100893220986621,-5.7086302424296e-05,-6.15328642339645e-05,0.000138006049615651,-0.000295829603541172,-2.27538696608192e-05,0.00131245920413097
"2017-03-06",0.000855804623783109,0.000194683795512325,-1.24622925734615e-05,0.00102155511926446,0.000543899333220317,0.00427694293616084,5.52621761695379e-06,0.000792900471731092,0.000430311529825476,1.40317042872618e-05,0.000115280035602839,0.000432349270538159,-0.000615923237236872,0.000836473983016075,0.000212807875337874,0.000161349882754314,0.000156102222596853,-0.000448141305154812,-9.47897071622172e-05,0.000901036212969318
"2017-04-04",0.00084271796418344,0.000239217109189903,-4.48941764937421e-06,0.00132062721963163,0.000394628520917651,0.00406142679732743,-0.0001630325257449,0.000621892147945485,0.000428801089377513,-1.05286465439113e-05,0.000193990440545711,0.00044056978702039,-0.000542805121874776,0.000773742572642465,7.8136003308276e-05,-5.90691835542932e-05,0.000125726216736694,-0.000501352752827631,0.000149081640414055,0.000938510674423711
"2017-05-04",0.00130532896719328,0.000609507040420872,0.000497703348055632,0.000669098541661836,0.000701661933663331,0.00389831846882661,-0.00017003856956769,0.00066582683124925,0.000171626589133378,1.74535899097356e-05,-4.21959275935957e-05,0.000491462389398745,-0.00071964292409174,0.000933614248554248,-0.000382023712129975,6.32765447139267e-05,0.000136294185475007,-0.000398538265338032,-0.000134412050229861,0.0014630012931111
"2017-06-05",0.00127922915207375,0.000630423965674317,0.000516722781740281,0.00057808392751684,0.00133269713085939,0.0040428448527568,-7.60519348346592e-06,0.000679826193180895,0.00024094858015285,4.6775966720126e-05,-1.93522820623853e-05,0.00022685880098531,-0.000755468810936165,0.000783027066520833,-0.000654455056143291,0.000205593573550678,0.00038321451155691,-0.000233285463371034,-5.16059378523237e-05,0.00125456619537482
"2017-07-05",0.00121259250565596,0.000584291112856299,0.000414130754605897,0.000482516406748856,0.00130363965539168,0.00401930371254085,-8.80989614496841e-05,0.000623623509777742,0.000130368420705117,0.000254446107812833,-0.000120130130817286,0.000852677394113662,-0.00109381484068324,0.00142664823845455,-0.000663690034502986,0.000127775961293123,0.000617485310680781,-0.000328940919582544,-6.40238822848555e-05,0.000971897812103811
"2017-08-03",0.00105204787124126,0.000368057309096525,-4.76363675427914e-05,0.00037679526416172,0.00144716865465044,0.00442132818082374,9.58439716536567e-05,0.000733586304353796,5.10641635688282e-05,0.00036877767230276,-6.38450508006288e-05,0.000666495429816818,-0.000846706529983961,0.00109858349952068,-0.000574117875814938,-6.57358323457704e-05,0.000589902694162931,-0.000127276458428439,0.000210561039187234,0.00191347070465387
"2017-09-01",0.00110529977995374,0.000353296411923452,-5.22305097016785e-05,0.000131876029540269,0.00184701176772759,0.00377764894356629,6.51258097450522e-05,0.00107774201672794,0.000124106149134334,0.000319199976666834,-0.00010772605879467,0.000673765878303278,-0.00090925863704028,0.000877764286241912,-0.000393525626714819,5.48543434909658e-05,0.000536271427972462,-8.97142549763245e-05,2.97053553196614e-05,0.00151955190607995
"2017-10-03",0.000527553901462438,0.000294436436312372,-0.000102658851386631,-0.000362920383014812,0.00127565843847998,0.00341388612848279,0.000169712837704976,0.000900481011944066,0.000161104097178612,0.000211703503858729,-7.06243434270742e-05,0.000570267518792458,-0.000690811090814557,0.000699548535474977,-6.97646463730804e-05,0.00060919515914065,0.000478494143109017,9.36759520177605e-05,-1.10327162845684e-06,0.00121529933462923
"2017-11-01",0.000541004995125603,0.000223838551373409,-0.000233083805932078,-5.78564224729813e-06,0.00110513110267884,0.00336086817887542,0.000160803829887889,0.00105297371300634,0.000374464674360204,0.000245026678686575,-0.00031249270456248,0.000528796268555936,-0.000418877993112458,0.000639336259364867,0.000102532121884611,0.000827158508838066,0.000239835911963533,7.83011377233068e-05,-0.000137102589998452,0.00052398722616826
"2017-12-01",0.000406616244434821,0.000188681952785784,-0.000236554901487485,0.000173585756982808,0.000798204256084549,0.00149646829422626,8.16847873993916e-05,0.000683683698801385,0.000436331550466458,0.000446639254572497,1.11734812169068e-05,0.000506815153055126,-0.000363797829787306,0.000340986901871584,0.000306806044310627,0.000825248012001508,0.000315678209398489,0.000236252548850625,-3.64547845956989e-06,4.9949806451683e-05
"2018-01-03",5.92499292497195e-05,-8.50180092044817e-06,-0.000290868290548657,0.000105741445945601,0.000172295827955381,0.000852833390234516,0.000146786719108294,0.000557685460439241,0.000229985175764904,0.000371508871766038,-1.728180125533e-05,0.000381706134477591,-0.000347188254128957,0.000496718520223263,0.000104371046782295,0.00101432309864734,0.000163092930021604,0.000142066342061509,-4.2819061236495e-06,-4.45034519255867e-05
"2018-02-02",-0.000577865438258392,0.000150996173430965,-0.000266094659978814,0.000754195932990644,5.57840632422713e-05,0.00089931506542568,0.000196668199288469,0.000575069793478585,0.000215266439688777,0.000359920371847391,-0.000477813181078048,0.000651315026478823,-0.000358140638414547,0.000718117257178675,7.94319439533544e-05,0.000804231244981143,0.000690569420572647,0.00015639719815271,-0.000392161465459772,0.000953618067925309
"2018-03-06",6.82713133012114e-06,0.000464337960647618,-9.94896058417589e-05,0.00130690741197284,8.7856995570811e-05,0.00216426677427495,7.59254008536276e-05,0.00049562564666366,-0.000336229786637797,0.000340030391494205,-0.000757719469798794,0.000638286170682205,-0.000510618373362877,0.000703479140417618,-0.000236250509498291,0.000295807286875169,0.000915790597289579,-0.000121875058487809,-0.000529732326350752,0.00195774205680278
"2018-04-05",-8.70116884780751e-06,0.000493569201073038,-0.00016010082714894,0.000978390646852401,-0.000832859372101899,0.00200278202462702,0.000215585900758769,0.000842618177722006,-0.000196483079270536,0.000542839882361689,-0.000686169787707782,0.000655728812179156,-0.000483932147960751,0.000650894338814331,-0.000130408179442352,0.000347012068097351,0.00104186161720989,-2.84970087279468e-05,-0.000715030950938716,0.00171036926394582
"2018-05-04",0.000284363284310673,0.00056399175585198,-0.000419035255894443,0.00132275245830407,-0.000678266140355753,0.00238286112283172,0.000159603288788087,0.000802599368902032,-0.000296986723834967,0.00068327907956034,-0.000834570389741906,0.000553027369667736,-0.000405247229069457,0.000466157899348916,-5.052306624471e-05,0.000299287192299533,0.00121128626638935,-0.000272380403270089,-0.000663013513354726,0.00191490224270482
"2018-06-05",0.000288700976365154,0.000688269614934556,-0.000236291313738955,0.00134898824777622,-0.00151015262592169,0.00127894037569762,4.30041461960211e-05,0.000836441347448257,-0.000531548049765952,0.000735635854981184,-0.000843609618810013,0.00065348027699367,-0.000232132116013562,0.000603438167573144,0.00024442742561157,0.000409130567613088,0.0011977111294313,-0.000358700885176003,-0.000601515570091471,0.00225151973687558
"2018-07-05",0.000330721964674286,0.000673598010019711,-8.68678105437052e-05,0.00123953559986134,-0.00109587584785951,0.000845986341353723,3.52109437430032e-05,0.0007312397880399,-0.000503442306807941,0.000731666345152483,-0.000491166114175248,0.000281090348852699,-7.69271884644753e-05,0.000310910304115098,0.000176146131040965,0.000555731656582608,0.001171075738407,-0.000122543501408633,-0.000304403661702561,0.0027246652996786
"2018-08-03",0.000429564910943072,0.000755186628814842,0.000185659250926566,0.0015654846680084,-0.000967038424199952,0.000396898966807859,-1.46706695229998e-05,0.000648133312170715,-0.000339168210997708,0.000588679414470521,-0.000531432265710973,0.00064065810251957,-0.000300697335146914,0.000666921872741619,0.000476598901806915,0.000517823684682026,0.000944845044526957,-6.49636240183005e-05,-0.00021234728318823,0.00143904144521252
"2018-09-04",0.000478453543365637,0.000628322024863933,-9.54301768018598e-05,0.00188020332026374,-0.0019782324925056,0.000533162655956651,0.000100552754335847,0.000655395128531903,-0.000257875364895566,0.000557470359027406,-0.0006261065411599,0.000625901908447134,-0.000164732892442912,0.000688934554439729,0.000459697528946371,0.000644740241437977,0.000986592056058107,-0.000279442302366169,-8.5981601726033e-05,0.00153880899822781
"2018-10-03",0.000762986579830193,0.000616261678949674,-0.000257929941112446,0.00156193676805913,-0.00146196678523769,0.000451303280550733,0.00019534629493137,0.000746205161575665,-0.000159720630220029,0.000420155119926157,-0.000617449552335685,0.000560753082403656,1.23516613582695e-05,0.00048702020486711,0.000545869725650346,0.000348010933154806,0.000752871923324768,-0.000214937755543946,0.00021804220987267,0.00159344580594327
"2018-11-01",0.000656600507510083,0.000371481064013326,-0.000472278860863829,0.000809799469743771,6.86628698342141e-05,-0.000585739227934873,0.000355972966217354,0.0006978719477364,1.09408456909412e-05,0.000321023727813393,0.000197154931486546,0.000535795497892511,-5.31114198944324e-05,0.000253064017900541,0.000810761305496399,0.000210111155199857,0.000479883714758124,0.000149398570026114,0.000503671665423332,0.00105463516891376
"2018-12-03",-0.000159760164647477,0.000599466774746292,-0.000243901986553441,0.000880101996535964,0.000559217368574902,-0.00117506378217268,0.000521416638429794,0.000720176563413737,0.000193571416480316,0.000484205732917839,0.000224586965715278,0.000475620721256068,4.69477779872791e-05,0.000221255434078055,0.00092098813945683,-7.29804393839912e-05,0.000679199109566667,0.000348040508047018,0.000306088187713293,0.0010791412298383
"2019-01-04",-0.000465890230566081,0.000805550166748664,5.31489223856816e-05,0.00110455575649221,0.000570472476553652,-0.00133198822984271,0.000465743383401763,0.000530732812812559,-8.63520273421305e-07,0.000611685222649705,0.000326696468672542,0.000482030945696122,-0.000169532981075387,0.000157091368295137,0.000978717227634011,2.27672360720879e-05,0.000857669998679728,0.000425137829450551,0.000195199472332077,0.00175212735554644
"2019-02-05",0.000138786480046584,0.000479739578985024,-0.000115147190109296,0.000234883825933145,-3.0681726351478e-06,-0.00178793197567362,0.000364731425959137,0.000647631011626218,0.000121518341705609,0.000445652768213924,0.000789786061109731,0.000210876909481803,-3.38430780681729e-05,0.000232972239327368,0.000777442359559165,-2.56560656067984e-05,0.000655583274765468,0.000400035254264509,0.000214740735405,0.000909961462079683
"2019-03-07",-0.000371997643705603,0.000397885832462914,-0.000191300786424844,-0.000203364906665868,-0.000461956705383923,-0.00207818251251145,0.000221182130794422,0.000198478381130375,0.000456721305756876,0.000446287829038496,0.000938347226084109,0.000103954900889026,0.000574823318690944,0.000159051834349828,0.000672647483075489,9.32948802407219e-05,0.000500894223267619,0.000272995382424662,0.000330026897920128,-3.56447216354044e-05
"2019-04-05",-0.00022796643486131,0.00025896616905305,-0.000202079827976952,-6.51302791638144e-05,-0.000700073107301766,-0.00138479624390731,0.000113831457679276,2.55023836350025e-05,5.90952318005495e-05,0.000299786268393948,0.00100370281388916,9.13423047405019e-05,0.000464584438461224,0.000247904840374081,0.000582537597438018,0.000273933843627725,0.000307369633733249,0.000171334936476646,0.000287072817325664,-8.63401193801285e-05
"2019-05-07",-0.000332569582782308,0.000345263495001123,-0.000274925315177371,-0.000125616375936504,-0.000933502365334635,-0.00195665145683605,0.000206110843123888,-0.00034408158607119,0.000322713152056551,0.000201691483920176,0.00133631133045887,0.000410240905610731,4.59566829559755e-05,0.000379629270347676,0.000379653026689533,-4.63639964073752e-06,0.00020239360500172,0.000452753652675556,0.000917549086886085,-0.000243260862723307
"2019-06-06",-0.000664686924028144,0.000257113813705757,-0.000915179308309862,-0.000406970401051288,-0.00132730293789691,-0.00244166250992849,0.000247440771692074,-0.00033162114435639,0.000295300734471595,0.000369448386016938,0.00117933568088458,0.000432041272704015,-0.000125348276712065,0.000365182997676679,0.00040305792862501,6.46740016732793e-05,0.00031992494736524,0.00050204020674491,0.00116412716394131,-0.000442421724406393
"2019-07-08",-0.000465970718160048,0.000320553464688061,-0.00085346544858821,-0.000316594546918107,-0.00124045342393922,-0.00192780832574549,0.000263940626149514,-0.000521546512170725,6.71317583089682e-05,0.000338056059041575,0.000958588199855617,0.000432368691232426,-0.000320555267251092,0.000468833956898568,0.000212772885109633,0.000154638249457936,0.000228736783133906,0.000241076686915137,0.000944306711964214,-0.000923998065340684
"2019-08-06",-0.000615584733269171,0.00030715222799149,-0.000669665632470221,-0.000493561393658877,-0.00124294752055248,-0.00176307604879595,9.28160283575794e-05,-0.000439104151104704,-0.000254698105530512,0.00036118275186133,0.00109626740350027,0.000276005385641317,-0.000217177559958284,0.000338332518794494,-0.000625465508765548,0.000263140607964493,0.000440066024570839,0.000336790032358698,0.00076317642976932,-0.000720023872570026
"2019-09-05",-0.000639981429309791,0.000330492084766747,-0.000358081418898858,-0.000780312374356258,-0.000542592982599744,-0.00135503825844203,-0.000175457390844094,-0.000882508248068241,-0.000484319670727487,0.000405990053860034,0.00123126083596275,0.000276006898487083,-0.00033211628769544,0.000248073496459974,-0.000815301247667529,0.000438643737866565,0.000521146393788898,0.000561409084764246,0.000751388858586871,-0.00107492720422336
